Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Guam,GUM,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.06942393,64.18539326,68.21363754,66.69049321,73.22572988,79.86285714,78.90067085,72.72537126,72.82941777,78.67288961,77.72648586,79.80138655,78.64762249,71.9677023,70.56792681,
Guyana,GUY,Trade (% of GDP),NE.TRD.GNFS.ZS,105.688828,105.0533584,101.5260323,109.0607368,110.6319257,112.9103448,115.149177,117.234893,113.3841132,114.6811071,113.4615385,113.1005141,116.2356082,121.0763027,134.7648476,149.7852632,157.0812428,141.9756379,126.1812732,129.0325013,174.9270491,161.2335793,122.8630705,110.4564033,95.52013857,109.9692308,99.51613362,170.3309246,131.5611438,139.8741659,142.566234,233.9412843,280.3610353,254.6058377,222.8819877,213.3271662,211.3375313,209.13667,203.8431752,201.0593128,206.768601,206.4120419,198.2326313,189.6047357,201.4506314,203.8293896,128.0419293,129.1463037,138.5918443,122.8038544,130.4918883,140.8060827,144.731559,130.3912798,120.1082192,107.2699238,107.1251097,
High income,HIC,Trade (% of GDP),NE.TRD.GNFS.ZS,25.85389626,26.46127997,26.00978525,26.22008125,26.36508964,26.73461332,27.25980844,27.08838324,28.95112804,29.8832704,29.92141282,29.95943349,29.94159366,33.07145812,38.42977058,36.08942342,37.46822451,37.74134237,37.09274436,39.46111726,42.66218137,43.06543154,41.53044044,40.69891919,42.53108442,41.82028068,38.63529247,38.80392063,39.59463674,40.72447074,40.70814604,40.35009383,39.96766813,39.65314423,41.23312219,43.65359107,44.1877334,46.21010003,46.53376155,46.85377136,51.42489324,50.20676716,49.00307462,49.17624204,52.00666757,54.31810886,57.40869518,58.73504758,61.27949224,53.07700114,58.50224208,62.56731662,63.08505198,62.98238094,63.1332265,61.37911446,59.80153457,
"Hong Kong SAR, China",HKG,Trade (% of GDP),NE.TRD.GNFS.ZS,0,173.6820926,165.0051802,153.2751511,153.5077389,141.0879381,155.3493908,156.6009693,175.0438517,181.1133405,178.6722064,174.5099509,160.8325831,164.5292424,168.4758679,161.2071225,168.2041295,160.1904918,170.1545779,177.9707341,178.0070882,182.5847746,169.1732354,186.3292234,199.9114477,197.8002934,200.3073083,215.1272893,231.3403823,225.1955986,226.0002403,231.865134,240.1328163,233.9691303,237.4279971,256.8982651,244.8537644,233.4402946,221.1332845,220.2723131,247.6540204,240.8489776,255.9964574,292.4546559,326.8410546,342.6892095,359.2086612,362.1494636,376.6568062,348.3975543,404.7705609,421.8547066,430.5685304,442.6200191,425.9758717,389.380459,372.6192804,
Honduras,HND,Trade (% of GDP),NE.TRD.GNFS.ZS,44.42127216,44.24480629,44.56479691,46.80643588,47.22100656,54.0843409,58.69624511,59.07038957,62.02844774,58.84730098,62.01936376,60.19151847,57.47198365,65.31507207,76.22039633,70.37366548,71.88427566,74.09404834,76.47059281,79.05840948,81.29383902,69.3385352,54.72705089,55.39486765,57.72823139,54.96634366,54.89037607,48.7898862,55.21565236,65.34739631,77.14764298,72.0975849,68.44680851,78.38600203,89.69925854,91.77753486,98.81916965,98.00394645,100.5011499,97.00114143,120.3921646,115.9430717,117.9974545,122.2482772,135.4617587,136.489768,133.1318351,135.0706349,135.7489552,96.90500602,109.4418382,122.2169026,121.1882158,116.3060492,112.9750973,109.090444,100.7488512,
Heavily indebted poor countries (HIPC),HPC,Trade (% of GDP),NE.TRD.GNFS.ZS,40.6991558,40.28271123,39.21710894,43.95976877,44.65126453,43.98977958,44.15018832,42.13033883,43.93016158,43.10870851,45.42106287,43.94987395,43.68412857,44.92460536,51.83717342,48.11845116,48.05451124,47.19749826,45.71194547,48.85538336,51.35143508,49.53353615,46.78564824,46.31978322,47.8139582,46.52542231,42.81719936,43.59130014,42.63965545,44.60933611,44.87856185,43.81638208,45.31685933,44.54846702,53.63912237,54.37216692,54.80801831,53.43173557,54.16188713,53.09476327,57.54076912,57.33130265,60.91641355,63.51500363,67.13309888,68.30452511,66.30786488,68.42772456,68.96943144,61.21775865,66.99272001,69.09562889,68.84123799,67.03247966,65.14316806,63.66244317,59.55346079,
Croatia,HRV,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.50587939,67.98899544,75.5462765,65.76340439,66.96769428,76.05694432,80.84477357,83.21899405,85.21914353,84.92487766,84.72784068,86.06567354,85.26845637,84.99464126,72.76179586,75.89763047,81.27321941,82.67557876,85.59630436,90.84906741,95.05115741,96.28075711,
Haiti,HTI,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.80749018,32.53768844,48.75226664,31.13363998,37.84781902,40.22337985,36.89590046,36.5207867,41.94847951,46.10982212,48.50291715,48.12821713,63.75273468,58.12005385,56.97979588,59.51769826,53.93757667,56.3043218,58.28430641,80.09117744,76.42395346,70.06806661,70.54622967,71.25001596,70.55168963,71.80887414,
Hungary,HUN,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.27104579,55.35592533,53.47490301,56.37038735,78.26407178,83.18663317,94.75095081,107.2099851,113.7262081,136.9903717,130.6978978,117.951385,116.4283843,122.9828493,127.3536783,149.0528264,155.2000852,158.2079627,144.7813901,158.3526979,167.3880437,166.1258562,164.3435331,168.9238304,171.5658702,168.992646,
IBRD only,IBD,Trade (% of GDP),NE.TRD.GNFS.ZS,19.14855748,18.62958263,16.59629181,17.84593963,17.02306481,16.71484369,17.65769923,16.81117927,16.92448513,16.48404914,17.36327931,17.56850797,18.23936368,20.5855779,25.4475632,24.40521403,23.6335581,23.4661253,23.13394119,25.24623388,27.29144151,28.00043443,28.71757214,28.03175951,28.50765761,28.93766019,27.00870212,30.06026297,33.68685889,34.08260016,34.61723407,34.63512425,44.28028539,42.28499016,41.90929828,42.75485383,43.0849678,44.30444858,45.69961053,47.01168589,51.24342822,50.29691974,52.19391886,55.96839649,60.26526275,61.43844024,62.39640528,60.89934844,60.64306066,51.29704979,54.2773967,56.79242037,55.64546041,54.44163618,53.53977572,51.10681886,49.38983985,
IDA & IBRD total,IBT,Trade (% of GDP),NE.TRD.GNFS.ZS,19.87738383,19.36657688,17.35597953,18.63379475,17.90371745,17.63926639,18.52966298,17.81109946,17.8654713,17.43871791,18.2172908,18.41848657,19.12582261,21.49736856,26.43014086,25.35003183,24.6784275,24.57013183,24.13415625,26.26937234,28.43866849,29.02985633,29.38587278,28.60504257,28.9770734,29.39749225,27.47486597,30.6242528,33.97361346,34.71469108,35.24454288,35.38806004,44.47865849,42.66873629,42.25370393,43.42432699,43.71639723,45.04218968,46.15142147,47.23880681,51.40734157,50.67115649,52.31796376,56.05161509,59.88828053,61.08923019,62.1311968,60.78700105,60.59421249,51.46065945,54.14593955,56.78935196,55.62320356,54.29363348,53.34799759,50.82080132,49.36494846,
IDA total,IDA,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,33.47134642,32.60272324,32.39025996,31.6985691,31.983748,33.27047185,36.04621965,42.10849413,40.31197685,41.26291139,42.06179894,39.97552103,42.69560031,46.6239066,45.25061494,39.94114321,37.65687118,36.34462733,36.65234522,34.84941615,39.56195574,38.49287375,45.68229943,45.60045372,47.78299774,47.76064273,48.95729564,47.80994644,54.19509883,53.91997884,56.95344284,53.44134203,50.9033783,53.92994478,56.43060683,54.20568425,57.31803919,54.15365908,55.73886496,58.08034668,59.07425924,59.8194245,54.05569618,52.06367274,56.7420901,55.28129425,52.02447426,50.40767899,46.50701527,48.88539499,
IDA blend,IDB,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,32.67905741,30.42440444,30.46289091,27.72415484,29.2891773,30.78560519,35.03407184,43.17293738,42.38086873,41.74564939,44.23673797,42.03922537,43.63171276,48.53756396,48.30366741,42.02882313,37.43632129,36.17355473,37.01088578,35.5355291,42.06699205,39.4773972,51.31349913,50.81270893,55.14996211,53.24480024,53.57944705,45.31176907,55.97563711,54.52874357,61.98520382,55.59013012,49.60504002,56.90952245,62.89991767,55.76110765,61.91832772,50.31269188,51.77376391,57.41599988,57.20923082,59.05325028,53.695228,46.37163442,52.26716349,47.7249499,41.12174244,39.69375703,33.00004673,,
Indonesia,IDN,Trade (% of GDP),NE.TRD.GNFS.ZS,22.62572925,23.17553323,9.918986841,17.29843561,23.77809609,10.34278067,32.73404615,24.08397262,24.83860795,22.39172495,26.93897329,29.17377922,33.25917437,37.13081819,47.35336805,41.81474199,40.39215175,40.92150053,40.11806695,50.39373343,49.45312607,49.94457043,45.71712476,53.12091375,44.8940627,41.15804387,37.59374534,43.51535677,43.51342642,45.56364405,49.40941067,51.05436917,53.02417225,47.45199162,48.72341235,50.67836445,49.08748957,52.58990608,90.33888591,59.11745566,67.09411845,65.55037118,55.48793049,50.35706469,56.12831388,60.09801091,53.212853,51.49609561,55.00136212,42.74536931,46.70127388,50.18001318,49.5828983,48.63737268,48.08017559,41.87355195,37.38680379,
IDA only,IDX,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,34.29078844,34.85569651,34.38368302,35.80164407,,,,,,,,,,,,,,36.5289789,36.26597408,34.11661619,36.880968,37.45113753,39.72385866,40.39314723,40.49508831,42.35264705,44.48455743,50.15017656,52.50199764,53.34110879,52.17681287,51.40150635,52.13588549,51.32093414,50.76587758,52.87358875,53.3782607,57.44068214,59.07956673,58.63691223,60.63123932,60.50813352,54.37971867,57.18020901,60.55887524,61.74411739,61.33472977,59.55670259,58.01759869,54.69309465,
Isle of Man,IMN,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Trade (% of GDP),NE.TRD.GNFS.ZS,11.41984428,10.37273816,10.31177855,10.29810567,9.513015503,8.611835001,10.93207603,10.08968867,9.079235971,7.828694995,7.744719331,7.752717138,7.820025863,9.028926714,10.96971172,12.42734667,12.93956295,12.7849478,13.04274137,15.08071316,15.55206053,14.66510471,14.27948989,13.839399,14.16144958,13.0404045,12.35209389,12.72144914,13.63690053,15.33264919,15.67452157,17.17157606,18.63282812,19.86421331,20.29553587,23.11530552,22.16718715,22.86457755,23.9564845,25.08477065,27.19234549,26.2748446,29.82833107,30.92374364,37.91026504,42.48530654,46.59202866,46.15866756,53.76337261,46.77702612,49.68889125,55.62388001,55.79372173,53.84413195,49.01119562,42.19811358,39.81096614,
Not classified,INX,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Trade (% of GDP),NE.TRD.GNFS.ZS,64.80013725,69.75488497,66.74734992,69.72596742,69.77683598,73.80077756,75.41632623,73.82730133,78.85447921,78.46815715,74.33699671,72.11747639,67.54828302,75.14565952,90.56822147,82.94735051,91.12930094,97.88263994,99.59291643,105.1732,102.1807452,100.8538119,93.85725833,97.61956928,108.1759169,107.6324729,97.00930993,100.6237125,105.0925742,112.3308108,104.9038143,106.3129136,109.4144353,116.4632297,126.3376246,135.9403489,138.7037383,142.3218994,157.9779498,160.1442199,175.1399375,175.0273301,163.7708679,146.5507588,146.6976644,148.2779242,149.9574616,153.2939185,159.6353926,173.0017402,189.5901731,187.5347277,196.6091132,193.290658,208.1708785,216.1867106,221.1580139,
"Iran, Islamic Rep.",IRN,Trade (% of GDP),NE.TRD.GNFS.ZS,31.23754168,29.59524351,28.17599996,27.7909133,32.72864983,32.62603557,33.90697887,36.95543839,37.99193979,39.07814316,39.66701455,44.42802951,44.45344986,54.09788692,71.4046881,76.11562343,65.43508113,59.88807836,45.69456564,42.80582678,42.48267387,40.31310614,38.06351688,38.73011352,27.93413761,23.17239114,14.1448539,17.88485314,21.58397884,27.93502571,37.0805677,44.19417165,40.39792725,46.04086432,41.6091364,35.14424492,35.22129915,32.64955811,29.22821965,34.88541413,41.25724746,40.53556648,48.17268655,50.67910578,51.31385733,54.44049526,53.16735871,49.88730692,48.22940277,43.69958022,43.77064374,43.1912923,47.3730557,50.33139786,44.60442031,39.0173007,43.21446335,
Iraq,IRQ,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,57.52197286,66.64959016,58.40817817,70.93621399,92.6137199,94.90224694,93.28247187,97.03151139,88.32692034,93.61702128,95.04968074,93.91199358,92.78944843,57.55249188,55.32784914,54.96143034,42.93884794,49.34943182,42.49956258,44.83508837,15.12628182,3.79114097,1.921145633,0.544696684,0.099582362,0.020999232,0.026888483,106.1881699,132.2431605,138.3146012,125.3365956,126.780256,119.7620477,154.2345253,120.2339771,115.7425403,89.65051986,74.09285311,81.05554327,78.68737882,73.49747962,72.17132822,73.5489783,75.6877193,78.2873538,75.84282308,73.3574741,
Iceland,ISL,Trade (% of GDP),NE.TRD.GNFS.ZS,86.83569344,79.68445023,86.61849414,83.51703828,75.58398626,71.19186443,66.71128399,63.91742892,70.97695861,84.3625011,86.29101654,79.50545224,70.2306569,71.55075958,70.9272124,73.27724271,67.17784116,65.14452674,68.52665372,73.07544879,69.40723823,69.14671532,67.55410251,75.50867173,74.38105793,78.55078112,71.69938413,68.06351634,62.99267709,63.3760556,64.52888403,62.43253848,59.34297643,61.00978466,64.91905919,65.95556271,70.37840321,70.36231104,72.18684005,69.82554063,71.77440797,75.52997122,70.26368062,68.95107395,70.75964357,73.1231944,79.4301456,75.89578696,84.67127831,90.3801895,97.13545636,105.1765854,107.9744774,102.8621403,100.2634672,99.85492885,91.64911545,
Israel,ISR,Trade (% of GDP),NE.TRD.GNFS.ZS,23.03251876,22.7497212,34.52855246,34.65523003,34.10336727,50.77343039,49.61474037,61.11662531,77.64306849,80.04753565,61.48460046,62.24474586,59.10334606,68.29553735,64.6065782,70.24413013,71.08841576,74.42199278,90.81707522,83.66664807,84.4887055,83.80280579,73.16257136,67.13811382,74.24723588,79.96069689,70.07256288,72.93547846,63.66599484,66.47353099,64.3503234,58.85870597,58.01215048,63.40007758,63.16221229,62.7405285,61.28637105,60.45961328,59.75390878,67.78208847,71.23410078,65.01836421,68.71553038,70.07494135,78.18030728,81.69760348,81.45782857,81.96200273,77.67312306,64.0325487,67.89090793,71.49453367,72.10251662,64.7215838,63.01926673,59.52921322,58.44597425,
Italy,ITA,Trade (% of GDP),NE.TRD.GNFS.ZS,25.36059314,25.65545084,25.87554096,26.50846578,25.53170551,26.41623085,27.70560583,27.96178321,28.51409991,30.39060378,30.19125842,30.4894422,31.92053984,34.16914834,40.92796741,37.51526624,41.31855196,41.93795614,41.39498195,43.84465897,43.10444741,45.42095126,43.64179156,40.31309653,42.56591938,42.76802616,36.2744276,35.67180271,35.21889144,37.16651675,36.43326358,33.98245063,35.02089558,37.87529923,40.57938711,45.82498548,42.98283995,44.68174713,45.20998028,44.72517056,50.47451867,50.20822391,48.19841696,46.26863869,47.54364359,49.41381483,53.29227483,55.21364719,54.71800767,45.60911674,52.34559738,55.58298756,56.18487973,55.46658975,55.75976898,56.94695859,56.24700242,
Jamaica,JAM,Trade (% of GDP),NE.TRD.GNFS.ZS,71.29296166,68.29472018,67.93863407,68.20501097,72.43504912,70.1468894,73.32141945,72.853019,78.90832595,80.21557369,70.64753722,74.75826575,73.84476409,72.67864411,81.58114116,80.87602218,66.93740049,58.14914051,77.8830182,100.4392831,102.1076407,102.9960994,86.68336532,78.72361467,117.1886535,121.5550355,94.72950844,92.86922788,91.41747235,96.01028042,99.94017194,101.5987888,125.4943267,103.022462,108.7769373,111.3029002,99.0681822,90.99212363,,,,,81.84674,88.15050881,89.31813619,90.48789334,100.7456498,101.2444446,113.5773437,86.88520589,80.9270608,83.85034025,82.07742812,83.32683411,84.75012275,76.11487609,76.30116085,
Jordan,JOR,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,112.1452494,116.0341831,113.2763389,121.4656489,125.7039835,142.1757438,134.9112067,117.1386992,118.6259622,115.9159936,81.83949622,90.77868468,108.1268581,130.4551292,149.453389,137.2616633,131.6358935,130.4890091,118.3087907,124.5854734,131.0429364,120.7312917,109.0516234,104.4809297,110.3336702,109.2843778,114.1234407,115.7064591,135.0010836,147.5390857,142.3417613,146.622735,145.3083305,115.5308673,,,,,,,,
Japan,JPN,Trade (% of GDP),NE.TRD.GNFS.ZS,21.0109012,20.17956109,18.72175154,18.91419383,19.18499197,19.65267588,19.60882289,19.1036703,19.12537985,19.53611724,20.0962008,20.45132971,18.63168481,19.82649738,27.64448946,25.27140715,26.01622589,24.26881001,20.25972404,23.78194847,27.97743073,28.28189458,27.94620865,25.75693728,26.99573956,24.98869311,18.4400214,17.44434786,17.49948237,19.10212166,19.78666566,18.28204177,17.51026144,16.01169994,16.10447231,16.67948188,18.52450015,20.04073819,19.23202171,18.34895982,19.81965271,19.79812812,20.68561136,21.5831294,23.92235646,26.51549378,30.33178162,33.09388849,34.39902043,24.49089992,28.61300771,30.39300297,30.63612369,34.14752226,37.55877967,35.59476177,31.23667096,
Kazakhstan,KAZ,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.3366418,84.63452186,84.18173901,82.52240704,71.27357329,72.3595507,65.20418275,82.57915136,105.6996926,92.84906851,94.03168565,91.46333243,96.4091997,97.76250302,91.4535268,92.1616331,94.29480465,75.76606746,74.1382659,73.11785705,73.72373249,65.40760933,64.97203465,53.04972881,60.19806498,
Kenya,KEN,Trade (% of GDP),NE.TRD.GNFS.ZS,64.76585106,63.84712143,62.16296315,60.99571232,62.60164409,62.09317118,63.28443577,57.83734666,58.69817098,57.61735624,60.48964482,63.82846302,55.31490832,56.06284868,74.57340436,64.33526782,64.20610897,66.55196516,67.62354066,57.36417475,65.41679594,64.28018576,58.21573715,54.16270539,58.80389758,55.44543455,55.74138559,47.70276801,49.97498209,53.15637722,57.02091368,55.59769922,52.9308701,72.85848136,71.26612523,71.74574164,57.3121107,54.05711686,48.89724194,48.19227499,53.30904439,55.94683603,55.17267226,54.1322659,59.47700335,64.47886616,55.23648513,53.8947888,57.57859865,50.86364157,54.22744637,60.44867332,57.76508494,53.1324135,51.3005492,44.37754506,37.92923151,
Kyrgyz Republic,KGZ,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.75373972,71.96110211,83.17820046,74.70633275,73.83020501,71.82612681,87.29577381,84.4771343,94.50929453,99.19944848,89.43062649,73.747112,82.92085665,83.93257766,93.81570133,95.08400463,120.7499818,137.0583878,146.1060822,133.3791532,133.2328505,136.1798404,139.6759378,134.0267856,125.1261811,110.9615707,108.7169676,
Cambodia,KHM,Trade (% of GDP),NE.TRD.GNFS.ZS,35.87443763,31.55555598,36.79653502,38.03921406,30.65693596,24.01315789,20.625,18.99109809,19.30294973,17.50599533,13.53383448,,,,,,,,,,,,,,,,,,,,,,,48.72425778,64.46803195,77.76672805,69.1615668,78.93464446,75.619473,94.17688808,111.6095341,113.7434771,119.6929361,123.0808122,134.5114174,136.8319301,144.6144535,138.2681469,133.3202594,105.1384754,113.6037182,113.5818435,120.7353997,128.1808513,129.031223,127.864067,126.950029,
Kiribati,KIR,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,83.49987351,91.90137677,93.20087695,95.41317109,92.10166468,93.99879804,101.1012658,120.874423,97.03058824,104.6866667,92.92,87.99428571,93.81021277,75.78,73.99333333,139.3016667,109.1105455,119.7696154,138.0984314,116.6257377,144.3115385,124.0486957,101.296,124.3005263,105.84,110.9371429,97.09269231,112.6429907,105.0432759,113.4642623,129.4278954,110.6674046,103.1906189,125.6327661,101.9780976,105.889987,105.1208992,103.4326921,93.21064934,101.139052,106.0972555,105.3132336,107.8424397,113.261364,106.7057315,
St. Kitts and Nevis,KNA,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,96.41400577,96.33547982,98.15693674,116.3146216,107.2548522,92.6086052,99.76441792,100.8628727,97.98015672,104.0696249,114.0521372,109.8201507,107.302385,102.8816223,109.077703,103.6994014,102.611503,95.14010351,96.99586907,100.6755705,94.26125898,92.70065274,90.16403573,94.91336784,85.6911008,84.8643498,90.46026578,86.67586301,93.30212955,87.45407977,85.9544959,91.00032283,75.21499084,82.20069276,84.38654556,85.85634184,89.42346781,122.7444322,119.5068535,113.5148846,
"Korea, Rep.",KOR,Trade (% of GDP),NE.TRD.GNFS.ZS,14.60134486,18.00430963,19.47185697,18.60281212,17.34474506,21.46285714,26.66460263,28.80008528,32.78832859,33.07261762,32.58193788,35.72073515,38.07690502,51.63326381,55.61111182,54.06612027,53.9477701,53.939731,54.16315325,54.38671091,65.58309455,67.16142243,60.26951068,58.0451257,57.95408423,53.22135819,60.73868669,63.22753898,59.38632669,53.55122983,51.26099894,50.38927951,49.48855956,47.58739616,48.87549439,52.78512363,53.50437959,58.63297829,69.98776686,61.43607395,67.94719204,63.9110626,60.15370786,63.39299554,72.76108631,71.1843142,73.55135,77.24300743,99.93356223,90.41263765,95.6540858,110.0000525,109.8861982,102.7707459,95.2972227,83.71212153,77.68003802,
Kuwait,KWT,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,90.78771696,90.04683841,87.9587156,87.80231335,92.41658241,83.93257332,85.01230895,89.26229508,94.10261206,98.80147125,106.4812158,110.4877959,115.4691083,110.4049903,106.7867557,112.6469419,107.9761786,106.8686318,108.4815465,104.7540957,96.41950158,94.19909807,89.66314668,90.50440121,93.77143755,103.0110002,142.6129543,94.68806497,92.0570352,93.18428428,94.31846069,91.47020555,92.4455526,94.9526363,85.37369987,86.62057131,86.84235118,81.22519327,86.55638887,89.29611235,92.24346204,89.71157109,91.73137718,92.68298839,88.86409869,97.02803281,99.11647644,101.0114486,97.60650467,100.036729,98.69986337,94.6613503,
Latin America & Caribbean (excluding high income),LAC,Trade (% of GDP),NE.TRD.GNFS.ZS,21.8126664,21.26009544,19.01064809,22.91854434,19.63585682,19.67801461,19.6352468,18.87226617,19.77086479,19.98097346,21.3132014,21.32904279,22.25679131,23.71101924,27.80592522,25.09614737,24.54940732,24.98859347,24.502629,25.85241989,27.7693283,26.80606827,25.34505257,26.10258926,27.3906507,26.81804965,25.47025589,26.53135784,28.91822396,28.91906106,29.74050745,29.54763478,30.42265471,28.47003059,29.2900488,31.9643452,33.45669169,33.40549274,33.21570945,34.53092542,36.45642311,36.62645344,39.19864211,40.62304585,42.69062025,42.30119722,42.6078065,42.31984971,43.50412404,37.45022781,40.0367779,42.32746901,42.69034929,42.33213103,41.33671839,42.22714095,42.56201979,
Lao PDR,LAO,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,9.105691323,13.80281748,11.31516581,20.11554537,45.52810663,44.126832,35.84720848,38.18232164,44.13075861,52.62881201,64.80927,60.55446614,63.75717361,65.15697077,84.26954051,80.05845616,68.83730137,65.89943688,67.25490285,60.57209588,66.07975162,71.79264628,81.96137542,79.2126289,81.84918209,76.93082622,84.72033789,91.69869587,98.18512643,98.17914662,99.05973829,85.79862603,77.59776709,
Lebanon,LBN,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.9362633,117.9168669,97.42506088,87.23578138,80.47684092,70.27211547,73.13538699,68.09661276,62.08659794,54.7171976,50.81417077,50.11529593,55.55680836,51.04253256,54.09083402,94.52674897,96.36969867,94.65274819,101.2874494,106.9557158,90.90396479,96.02878214,101.1252574,94.78333401,90.334297,81.49957799,74.08357269,72.61375013,
Liberia,LBR,Trade (% of GDP),NE.TRD.GNFS.ZS,84.14892522,86.61332127,108.9846963,95.54031971,117.2525717,112.8409218,121.3288909,135.542936,133.3354045,136.010344,123.5222441,124.7573147,124.6950812,147.5055709,151.8210307,134.2915488,153.064772,145.748061,146.199252,140.1602864,143.6157113,135.7212192,127.0931827,120.6012231,105.7186966,102.4320445,99.05293256,,,,,,,,,,,80.77053058,50.13904338,56.22453599,70.31277466,65.39119002,73.13581952,71.92153846,290.4992627,270.3636364,277.1390574,311.3552519,179.1209007,110.2115713,111.7744288,116.2677883,122.1665226,130.993496,136.9683557,126.0176991,121.6944312,
Libya,LBY,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.79780086,64.59637011,56.05806519,59.79211316,53.15240293,51.5917603,52.54515599,48.63241218,40.25270758,34.80163011,45.28109377,43.17344961,78.85975704,90.61273052,96.12933208,90.86088969,101.8593313,102.2241513,101.4893318,102.0580715,107.7024587,99.62098919,,,,,,
St. Lucia,LCA,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,137.7359015,138.4864461,116.5970224,104.7795883,99.96663022,99.22404696,107.3012268,121.197368,121.2966753,136.4103604,136.744942,128.6256831,128.7970972,121.6627974,120.8968128,118.2322386,119.8232468,112.2191773,114.1832378,110.8266544,106.5858911,104.9305038,98.21310934,96.23270224,108.0096511,107.9972564,117.7202315,101.1197709,94.2871609,105.7808857,94.37353333,101.0365865,96.61827697,94.33126367,90.20242577,88.61643591,81.8516854,81.04283108,
Latin America & Caribbean,LCN,Trade (% of GDP),NE.TRD.GNFS.ZS,22.62783269,22.05870282,19.7714167,23.55594435,20.40570179,20.52035186,20.28807316,19.51328088,20.36233123,20.70999193,21.9278369,22.4983561,23.3707979,24.93509083,29.45345909,27.41023545,26.69239145,27.32515198,26.84247066,28.27645573,30.13884666,28.94211361,27.39019821,28.32362891,29.57007692,29.20804113,28.00663307,28.95573603,31.26356914,31.73056965,32.57286031,32.22094114,32.8106813,30.79713684,31.61553794,34.30627627,35.58957511,35.62192299,35.39791393,36.71288375,38.75452721,39.06345724,41.63846603,43.38364935,45.58788144,45.36684181,45.89617406,45.66933365,47.24226498,40.40870588,42.95108504,45.52318297,45.10150758,44.60864707,43.62134492,44.31459814,44.15601153,
Least developed countries: UN classification,LDC,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.60085019,35.82229186,52.35105306,47.71698455,60.03298412,45.47186769,61.64379871,57.13097259,56.58053975,64.39452958,56.45183429,56.63426432,55.37233793,57.14533081,57.90271141,61.49205862,59.95188483,61.942824,64.38037882,57.05206957,58.314901,60.7879972,60.83420286,60.66443038,59.10138204,54.71366494,50.85825383,
Low income,LIC,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.76109786,43.40555774,45.25182964,45.84672901,54.39111957,56.18045186,51.37748251,48.00543072,49.17574508,47.15613955,46.82127198,48.06500584,53.63568148,58.22633421,60.63006066,57.81211501,58.96189155,62.76355507,65.694126,58.07137097,63.86980098,64.34536592,62.21950295,62.44286173,61.8932617,60.19769218,57.68406099,
Liechtenstein,LIE,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
